Name,Ticker,"Sub-Sector","Market Cap","1Y Historical Revenue Growth","5Y Historical Revenue Growth","1Y Historical EBITDA Growth","5Y Historical EBITDA Growth","1Y Historical EPS Growth","5Y Historical EPS Growth"
Reliance Industries Ltd,RELIANCE,"Oil & Gas - Refining & Marketing","1980407.5701076603","3.0895123768133192","9.693728674027158","15.769933522528476","14.035224236765576","9.408109926797135","10.257575321793787"
Tata Consultancy Services Ltd,TCS,"IT Services & Consulting","1572475.1066355698","7.16797651447969","10.224853308529024","8.056388339605792","9.110400914849404","9.536672674950132","8.729029861324978"
HDFC Bank Ltd,HDFCBANK,"Private Banks","1292493.0053462","99.3465307640103","26.873555522548","24.77422261122699","17.519024190287812","17.5915707206238","18.286199828412354"
Bharti Airtel Ltd,BHARTIARTL,"Telecom Services","990567.73873839","9.439302438695329","12.312700827136291","3.5576353807592223","19.87941869429781","-8.766342970503134","69.31354260539489"
ICICI Bank Ltd,ICICIBANK,"Private Banks","907662.5288359651","26.780132861528806","12.444713130298645","30.55944796657055","49.49085644038023","29.342747145816297","57.07886850729857"
Infosys Ltd,INFY,"IT Services & Consulting","783709.666210575","5.963149302860815","13.107006005008559","8.73622161719225","12.280073867265905","9.571231713538785","12.306525032692894"
State Bank of India,SBIN,"Public Banks","707498.65070535","25.60252571020707","12.449569025639162","20.222747194324832","61.2719627122531","20.551425240295604","96.33231551539313"
Hindustan Unilever Ltd,HINDUNILVR,"FMCG - Household Products","675707.20308227","2.6653826692999427","9.552595240767392","6.036313806097978","10.957151360765561","1.5513833992094783","9.355975964746488"
Life Insurance Corporation Of India,LICI,"Insurance","644264.26582386","8.627654920707851","8.437367826047048","13.237077583272878","40.946725394717774","13.665727025503339","73.17056902175246"
ITC Ltd,ITC,"FMCG - Tobacco","634573.020095235","0.8176425688927402","7.818842777788038","4.440092223912755","7.087740146812882","5.911626061748047","9.792377037213962"
Larsen and Toubro Ltd,LT,"Construction & Engineering","512934.9724705","20.561639718982217","10.321239278613636","12.159976204988427","5.6870756072646245","26.082269284660022","8.143309437138946"
HCL Technologies Ltd,HCLTECH,"IT Services & Consulting","475332.30518685","8.358783823214733","12.66578601482864","7.11665137997165","11.559513347086803","5.730253854959263","9.462052853689995"
Bajaj Finance Ltd,BAJFINANCE,"Consumer Finance","471975.55668495","32.76253726165157","24.343128489772425","24.85224726538788","25.888546889408516","24.065372214223892","27.797956577121763"
Sun Pharmaceutical Industries Ltd,SUNPHARMA,"Pharmaceuticals","440517.900492","12.05513452320519","10.639268273326575","14.642118075683829","17.805300842339268","13.01456999284843","29.14743988957231"
NTPC Ltd,NTPC,"Power Generation","401587.42793961003","2.7874702348795743","12.230297375353928","12.937205636154893","17.281466228144193","23.055896360986452","9.10374227507791"
Maruti Suzuki India Ltd,MARUTI,"Four Wheelers","383700.04533533996","20.97921424552347","10.490316559279545","47.22685289479625","10.76283319325453","59.95972977265615","11.561661365155729"
Axis Bank Ltd,AXISBANK,"Private Banks","383678.81674458","30.42805440214451","14.462075928428387","15.108935956153111","34.429818640549655","143.23429977092005","34.27987690251051"
Kotak Mahindra Bank Ltd,KOTAKBANK,"Private Banks","365754.43860764","38.34913635534487","15.442624578187413","21.781091553904698","17.444812824799662","21.931326478724486","19.39617830321825"
Oil and Natural Gas Corporation Ltd,ONGC,"Oil & Gas - Exploration & Production","365331.30814224","-5.506069961423243","6.971999520281291","49.98931579932982","6.536953668994272","34.08413288073262","10.232289695368934"
Tata Motors Ltd,TATAMOTORS,"Four Wheelers","354119.4567646","25.991999633860917","7.808252534810189","69.46826865129417",,"1199.9495421511303",
Avenue Supermarts Ltd,DMART,"Retail - Department Stores","342623.97496336","18.539874188075565","20.49483516408319","12.84658703207604","20.37482709164873","6.3856803689927775","21.976291240802183"
Adani Enterprises Ltd,ADANIENT,"Commodities Trading","337018.53140122996","-23.666743013328983","18.77367205856355","29.74610232989922","38.317495589664794","29.15869480595467","41.48065600275235"
Mahindra and Mahindra Ltd,M&M,"Four Wheelers","336486.49030176003","12.13198257787884","5.732950519033353","16.26214493164847","9.529336360389774","9.475791639295831","14.787356848092536"
UltraTech Cement Ltd,ULTRACEMCO,"Cement","335202.07043782005","12.235868335323241","11.203420153091304","21.64616391179634","11.951583355652229","38.32676343852334","22.62422261462134"
Titan Company Ltd,TITAN,"Precious Metals, Jewellery & Watches","330461.4782546","26.254769592016448","20.926581002205502","12.297609868928296","21.812353786122852","7.435443653586861","19.954144206316116"
Bajaj Auto Ltd,BAJAJ-AUTO,"Two Wheelers","328536.80179572","22.010395526167102","7.531626616890952","28.134374227104622","7.689329067288009","29.49933544317055","9.99960701819942"
Asian Paints Ltd,ASIANPAINT,"Paints","313930.412771535","3.851334270546536","13.22701157034507","25.62491593561794","15.789378592984416","32.96716141679562","20.424723845652593"
Power Grid Corporation of India Ltd,POWERGRID,"Power Transmission & Distribution","310919.18566917","0.2366828571276125","5.134610211728008","-0.7056244888605615","7.274957950154981","0.9948321647873679","9.190511924992473"
Adani Green Energy Ltd,ADANIGREEN,"Renewable Energy","309013.05580823997","23.89349930843707","38.21568492582137","52.208621607237895","39.94473355348194","12.222728882916597",
Adani Ports and Special Economic Zone Ltd,ADANIPORTS,"Ports","308640.6524616","25.643494682083002","18.08258997447496","44.2223156505449","15.57524432326165","51.086721370958074","14.274496392839842"
Bajaj Finserv Ltd,BAJAJFINSV,"Insurance","300915.58493214","34.503211767056726","20.973642051306495","27.36719742145462","21.592492249328043","26.85596727228707","20.379202771585625"
Coal India Ltd,COALINDIA,"Mining - Coal","300186.49680817","4.079897676790267","7.4106417663474256","10.977253240431354","12.81845911931596","17.753421172846814","16.538606665995047"
Hindustan Aeronautics Ltd,HAL,"Aerospace & Defense Equipments","296778.937875","12.949901137919163","9.645742848562966","39.673006659025724","18.829239579000845","30.77196305943632","26.760185056876807"
Wipro Ltd,WIPRO,"IT Services & Consulting","281198.868392315","-0.40005519489619834","8.433578082808136","1.411037167252563","6.3816055102858815","-0.3515621239531741","6.678735870512309"
Trent Ltd,TRENT,"Retail - Apparel","260785.6013896","55.6426188077588","37.990978623088736","103.44389070286968","61.33302872603572","234.39039201133437","70.3246765782504"
Adani Power Ltd,ADANIPOWER,"Power Generation","251356.71078497003","40.05750859887378","17.989219760445785","96.41675307506759","30.485519123352447","94.17813965976279",
Nestle India Ltd,NESTLEIND,"FMCG - Foods","250406.0768094","31.57156432182657","14.95410832321098","30.211556113716636","13.48502343567981","1211.5898845112017","14.846376537692096"
Zomato Ltd,ZOMATO,"Online Services","240161.1300081","67.00167504187604","37.56736482851946","268.05293005671075",,"133.94830963594507",
Siemens Ltd,SIEMENS,"Conglomerates","240035.73547765","20.784509516132932","8.958332275144887","27.154547779388043","13.165642328793892","27.09184004148042","16.822595975478038"
Indian Oil Corporation Ltd,IOC,"Oil & Gas - Refining & Marketing","237872.26056163502","-7.691666515130002","7.991207590648908","126.31177668691778","15.538238506356539","326.15583815387015","19.534158386215704"
JSW Steel Ltd,JSWSTEEL,"Iron & Steel","233162.98775352002","5.381278307206672","15.758722393907654","48.05551395337227","9.169322008836666","111.38431184462745","2.7448180521025156"
Jio Financial Services Ltd,JIOFIN,"Consumer Finance","220395.42848172","4991.882247992863",,"3907.7219294689903",,"-96.73569117111501",
DLF Ltd,DLF,"Real Estate","213050.07853542","15.738156463422337","-5.342932149360491","29.94092570930746","-1.9666812007750223","33.95519272237856","10.756376868844054"
Varun Beverages Ltd,VBL,"Soft Drinks","210091.96778135","22.02506965264126","21.54614302436726","30.47326462607033","28.93543392111051","37.28841187758437","46.11883052799972"
Indian Railway Finance Corp Ltd,IRFC,"Specialized Finance","207214.231136","12.175137831153538","19.078043508833353","3.8882354749312844","17.21651129695956","3.9720130043861572","11.595662836441644"
Bharat Electronics Ltd,BEL,"Electronic Equipments","206757.094178265","16.225928713689086","11.340325796866214","30.909311392590492","13.91694952513658","33.51381414590898","16.131074582446026"
Hindustan Zinc Ltd,HINDZINC,"Mining - Diversified","204927.9715","-15.421258843757924",,"-22.00158856235107",,"-26.22296172248978",
Interglobe Aviation Ltd,INDIGO,"Airlines","190220.126290185","27.468414367423023","19.022340227234082","134.52707477903712","73.87521748674224","2770.152196061074","120.21482904304719"
LTIMindtree Ltd,LTIM,"IT Services & Consulting","188495.16176913","7.347383957865916","30.017872730711524","6.372475467395014","26.53379528893234","3.870506871269128","12.029771917117493"
Tata Steel Ltd,TATASTEEL,"Iron & Steel","188001.98500746","-5.689867636369817","7.696399690595346","-52.042633651637985","-12.036684174973066","-150.12261606783534",
SBI Life Insurance Company Ltd,SBILIFE,"Insurance","184599.47890473","62.22770834625402","24.447547610208396","9.138951379175852","4.442510207848227","10.006246465329284","7.350127794793182"
Grasim Industries Ltd,GRASIM,"Cement","182708.35982911","8.96117015920137","11.1348117954444","10.490983542788658","13.59071703330157","-17.46424835298529","27.15477449448653"
Vedanta Ltd,VEDL,"Metals - Diversified","175007.53134748","-0.5552905004240882","9.259271413683612","9.431670984455959","8.123557611474897","-59.91110270474749","-9.711954855256577"
ABB India Ltd,ABB,"Heavy Electrical Equipments","164975.967646875","18.290803917123235","8.859393209608779","21.45489341775772","17.331296311741685","22.221347529594862","22.06797144896391"
Power Finance Corporation Ltd,PFC,"Specialized Finance","162381.5071008","17.809222332545716","11.061714242133359","26.720222752333843","13.478521160089784","24.36748434326688","14.776406305983292"
Pidilite Industries Ltd,PIDILITIND,"Diversified Chemicals","162364.68920115","5.628598059104117","11.617719999132458","35.80186413933021","13.055169714108716","35.781208326784814","13.308162218930676"
Tech Mahindra Ltd,TECHM,"IT Services & Consulting","157064.23643592","-2.4556171574337537","8.450640521986209","-37.74261555031041","-4.402651362230037","-51.33377693860064","-11.231873813044423"
Hindalco Industries Ltd,HINDALCO,"Metals - Aluminium","153315.464240575","-3.1116792645283664","10.561603669240082","5.914987694489634","8.8217578775859","0.04310541897014496","12.849143418387765"
Ambuja Cements Ltd,AMBUJACEM,"Cement","152738.28687078","-12.951870348560146","4.521760873042613","40.06636667588414","8.457829808376749","31.43536229030513","10.14123785295913"
HDFC Life Insurance Company Ltd,HDFCLIFE,"Insurance","150359.49434524","42.379041488239125","21.278216637741743","-30.397759103641587","-8.770548013014112","14.01708813109338","-1.772658601839261"
Britannia Industries Ltd,BRITANNIA,"FMCG - Foods","147489.6793482","0.5091309797590649","8.564757374070876","-1.4542940328725331","11.74267070017021","-7.837124262954476","12.983402826412815"
Godrej Consumer Products Ltd,GODREJCP,"FMCG - Personal Products","146493.899834605","6.53111229437322","6.079350953490281","-70.72297165200385","-21.384902761767123","-132.9220326053775",
Bharat Petroleum Corporation Ltd,BPCL,"Oil & Gas - Refining & Marketing","145817.16945168","-5.346035328331422","8.427132457021935","250.2235235699536","21.103680830896998","1158.3370575556796","25.98982420758482"
Divi's Laboratories Ltd,DIVISLAB,"Labs & Life Sciences Services","145188.7484307","0.8875739644970349","9.912454402797088","-6.226971260132646","4.639614804174963","-12.280701754385953","3.414427036266776"
Bajaj Housing Finance Ltd,BAJAJHFL,"Consumer Finance","144626.595609566","34.45928295066227","45.81161045149631","26.96687549755986","69.88835136180636","18.887919058278673","43.04926066022128"
REC Limited,RECLTD,"Specialized Finance","143787.19652","20.372058210290668","13.334226410332683","29.17698910998693","17.298791200079265","26.67204846946087","19.761709084805588"
Gail (India) Ltd,GAIL,"Gas Distribution","143297.28573954199","-8.473746229260914","11.69666976040964","64.5515285200719","7.820592725506792","77.41393090522168","9.245679336823454"
Tata Power Company Ltd,TATAPOWER,"Power Transmission & Distribution","140786.66044082","7.003642437911939","13.990909010351649","6.660913410989768","6.650365872306474","10.784249079857789","5.834749689109597"
Samvardhana Motherson International Ltd,MOTHERSON,"Auto Parts","138347.418608256","25.531645425335302","9.191524108064097","49.67808273352782","10.738850476077143","81.61273067664868","7.229784089215019"
Shriram Finance Ltd,SHRIRAMFIN,"Consumer Finance","134404.88220208","19.354020320311903","18.540838898731593","19.665071173226607","22.51556500365284","5.351283870963471","12.082881817740997"
Cholamandalam Investment and Finance Company Ltd,CHOLAFIN,"Consumer Finance","133640.062908825","48.18005141317558","22.261476966851546","28.580874164810705","20.5271509048238","26.88160027627451","21.84440267439589"
Cipla Ltd,CIPLA,"Pharmaceuticals","133376.5963872","14.172590047514767","9.509982445098398","28.62406015037589","13.87247920635344","47.04748660846538","21.900465754969645"
Eicher Motors Ltd,EICHERMOT,"Trucks & Buses","132929.03647485","17.63176715653385","11.45823795476284","34.375014355078044","10.169138248261378","37.209876740049374","12.588906679202672"
TVS Motor Company Ltd,TVSMOTOR,"Two Wheelers","132299.88407115","22.230232383605","14.223182276531166","34.66385444342479","20.70326684085162","26.921658500605812","19.06754988181527"
JSW Energy Ltd,JSWENERGY,"Power Generation","130963.1188866","8.645108183101735","4.6270068157067135","47.95683922383398","12.468018156601456","16.545018409238928","19.901675813317187"
Macrotech Developers Ltd,LODHA,"Real Estate","128223.28904471999","8.930206425836529","-2.657607123690886","164.10980239462677","-3.551167372354702","213.17515115790485","25.09025949842938"
Havells India Ltd,HAVELLS,"Electrical Components & Equipments","124618.9727346","9.522782449351652","13.050811973047004","18.450305568067304","10.166627845305065","18.534958495703886","9.994775302356462"
Bank of Baroda Ltd,BANKBARODA,"Public Banks","123026.70623841001","27.984559747343283","18.45436266886493","21.661454584545606","61.894034108261394","25.91154368170581","54.31015326221025"
Bajaj Holdings and Investment Ltd,BAJAJHLDNG,"Asset Management","120119.085343","47.63628242940421","18.668837030659425","49.173796966327544","18.848155134322763","49.82331791230631","18.97609795179136"
Punjab National Bank,PNB,"Public Banks","119744.79419325","23.998081194417242","15.6680036097685","148.781732342756",,"171.9825590945057",
Hero MotoCorp Ltd,HEROMOTOCO,"Two Wheelers","119283.14088405","11.265775039230652","2.1651580734882936","26.96248732824831","0.542171565398597","33.222688261897886","1.6712375052310824"
Tata Consumer Products Ltd,TATACONSUM,"Tea & Coffee","118812.524941495","8.853184057801533","15.836754076104032","0.8183815452215771","19.345450686867682","-6.027949614146184","13.580795522208323"
Adani Energy Solutions Ltd,ADANIENSOL,"Power Infrastructure","117713.68608958","15.745252096660156","17.595433913078807","3.6260045599605806","15.21934896633943","-10.112347301639893","14.929162513780469"
Dabur India Ltd,DABUR,"FMCG - Personal Products","115980.05677263999","7.608506857459707","7.897250002340228","10.51620473334666","8.001973972658561","7.811423801462094","4.949420104227431"
Indusind Bank Ltd,INDUSINDBK,"Private Banks","115309.91155995","23.805850335951217","14.59199577965098","20.33814373962097","19.02333326395955","20.322323098260526","16.0515453798832"
Torrent Pharmaceuticals Ltd,TORNTPHARM,"Pharmaceuticals","113704.1300224","12.507022551832403","7.064302215322393","21.70795825699042","15.860896424066407","33.01799667531317","30.58176294783108"
CG Power and Industrial Solutions Ltd,CGPOWER,"Heavy Electrical Equipments","113604.87758655","20.812996264634087","1.6985196640701306","41.42785241395327","58.448913684894485","44.08782914106974",
Indus Towers Ltd,INDUSTOWER,"Telecom Infrastructure","112967.5169418","3.9037141396980557","29.11566415973499","64.51464074803143","27.992489874496897","195.89215686274457","10.684454461254788"
United Spirits Ltd,UNITDSPR,"Alcoholic Beverages","111848.377420075","4.627202892001803","4.225405848034569","32.53301320528211","8.571373918041658","23.774030295511032","14.971719276978956"
Indian Overseas Bank,IOB,"Public Banks","111297.403363328","26.38880740980689",,"43.80894083440117",,"26.696071255429974",
Suzlon Energy Ltd,SUZLON,"Renewable Energy Equipment & Services","110280.755495322","-24.510375673305195","5.033734736501616","-71.63025068936074","71.2683967199979","-79.99517326391319",
Rail Vikas Nigam Ltd,RVNL,"Specialized Finance","110214.162486","8.528934194582671","17.306876499774937","13.79139635897146","24.12313971516444","17.33184274268671","18.013758566030845"
Dr Reddy's Laboratories Ltd,DRREDDY,"Pharmaceuticals","109403.24475006","12.257881702649609","12.809719310081945","18.821474165154882","19.95912381471614","23.6069711485042","23.290538505786063"
Zydus Lifesciences Ltd,ZYDUSLIFE,"Pharmaceuticals","108668.23975005","13.969237832874203","8.238623625280784","65.14530063705385","12.331092145522437","98.5909605053269","16.190143608983366"
ICICI Prudential Life Insurance Company Ltd,ICICIPRULI,"Insurance","108416.66564778","78.5263553359372","16.875769819573684","-2.287083796971933","-3.025874695371822","4.451437317302719","-5.720981960346561"
ICICI Lombard General Insurance Company Ltd,ICICIGI,"Insurance","105859.63375546","9.175928443073001","13.036992869379581","19.252380382191554","10.963678626717567","10.759121610096273","11.039986504919352"
Cummins India Ltd,CUMMINSIND,"Industrial Machinery","104338.08","16.10973164322378","9.81818956192222","36.673011082723285","14.847462509700836","40.09526523633121","18.2994744991791"
Jindal Steel And Power Ltd,JINDALSTEL,"Iron & Steel","103692.21365373001","-6.546597606451144","1.4593443487777025","10.145896986241947","8.328152224198826","87.876302786224",
Lupin Ltd,LUPIN,"Pharmaceuticals","101488.295040405","19.942927139800524","5.93689765528207","110.03109838202913","8.18831701331575","344.55660691126053","25.676661264610278"
Bosch Ltd,BOSCHLTD,"Auto Parts","101351.6495596","18.768381756208406","7.597038261265343","60.5772182990481","5.8580780542297095","74.76674850929477","9.661185452704268"
Apollo Hospitals Enterprise Ltd,APOLLOHOSP,"Hospitals & Diagnostic Centres","101165.44681863001","14.755609837871496","14.714173421438836","16.776484882471213","17.93942867230418","9.705774630692373","29.79845063980291"
Polycab India Ltd,POLYCAB,"Electrical Components & Equipments","100267.02072","28.22258939085507","17.801204283973938","37.26887226872038","21.74584138128912","40.01700539004387","27.436131726296374"
Info Edge (India) Ltd,NAUKRI,"Online Services","100154.96074023","7.724553959409031","9.338885328972314","337.3539681855417","6.35264715127033","634.6322774132595","-2.102616926192402"
GMR Airports Ltd,GMRINFRA,"Construction & Engineering","99307.16882856","25.346427296213058","2.608978600492473","41.89965429265869","75.72318700454885","-211.9881736025867",
Colgate-Palmolive (India) Ltd,COLPAL,"FMCG - Personal Products","98861.33824632","9.037687176359643","4.907741898674045","23.180445451113705","8.463968546834465","26.403796936475928","11.283985851479006"
Oracle Financial Services Software Ltd,OFSS,"Software Services","97656.61713395","14.00643447110852","5.512332345142346","17.32789630597544","6.12992688378442","22.577418803484754","9.627356069683056"
Solar Industries India Ltd,SOLARINDS,"Commodity Chemicals","97197.630326875","-12.075121691676072","19.81456523906109","7.109690418658178","22.595311513811534","10.39897515815049","26.154606750957665"
Indian Hotels Company Ltd,INDHOTEL,"Hotels, Resorts & Cruise Lines","96992.67194778","16.622517333995447","8.40429638730602","20.202902273019173","20.53598870220008","25.45036803916431","30.515459753689854"
Oil India Ltd,OIL,"Oil & Gas - Exploration & Production","96783.1635645","-6.93910706438875","16.36795326560985","-25.34531954368854","11.77913842402225","-27.421267352458905","10.679579376209825"
IDBI Bank Ltd,IDBI,"Private Bank","96524.314324975","20.680148079739634","3.480873311350874","53.312381633445575",,"56.17891728974354",
Mankind Pharma Ltd,MANKIND,"Pharmaceuticals","95978.30969928","19.576352973200372",,"38.656922444344346",,"49.22884892928184",
Canara Bank Ltd,CANBK,"Public Banks","95650.0175367","25.13732381606402","19.188097443942098","35.304296263305346",,"35.752225284635486","59.73867160398161"
NHPC Ltd,NHPC,"Renewable Energy","94815.083524395","2.7848990650840344","1.6942720911212072","-1.3119293605373281","0.3609791138052154","-7.144961583886547","7.1325318316932895"
HDFC Asset Management Company Ltd,HDFCAMC,"Asset Management","94680.08899975","27.419380825405003",,"31.400124779037142",,"36.46628932330426",
Union Bank of India Ltd,UNIONBANK,"Public Banks","93885.76939","21.74510677077621","24.598874465702323","73.7954295634743",,"53.14666513485102",
Max Healthcare Institute Ltd,MAXHEALTH,"Hospitals & Diagnostic Centres","93611.456043635","18.341008447655316","27.46684224011662","21.04843560883342","51.074728000255206","-4.270147372649927",
Torrent Power Ltd,TORNTPOWER,"Power Transmission & Distribution","92898.41817936","5.580180501792231","15.588647274755996","-4.610817582656897","7.6676237316747775","-13.421931303513922","15.31803939205869"
Bharat Heavy Electricals Ltd,BHEL,"Heavy Electrical Equipments","92379.14080815","2.4820166301471547","-4.658104583749489","-16.93427531577834","-13.305803437261844","-56.85501131290921","-22.015975960242784"
Shree Cement Ltd,SHREECEM,"Cement","90478.42893342","15.333008217280897","10.525672719849988","49.61943262992215","12.287762280490755","88.53387896434958","18.112155760908276"
Marico Ltd,MARICO,"FMCG - Personal Products","90023.46153019","0.6088825214899618","6.912364279746774","10.951893551688844","8.70917855818536","13.748079877112133","5.857987385587915"
Vodafone Idea Ltd,IDEA,"Telecom Services","89912.7634656","2.4274518110569687","0.6386114725685177","5.160641631202419","24.95467408708787","12.812632321956988",
Aurobindo Pharma Ltd,AUROPHARMA,"Pharmaceuticals","89394.081804045","17.550645292267507","8.430231510089081","54.87847587028088","9.011159179744466","64.6158236057069","6.0554224999939565"
Adani Total Gas Ltd,ATGL,"Gas Distribution","87264.431035635","2.352455447286883","20.23226067988213","26.14195894250424","17.807884423456755","22.14313162180438","12.474683471292236"
Hindustan Petroleum Corp Ltd,HINDPETRO,"Oil & Gas - Refining & Marketing","86698.128455165","-1.5933822969011802","9.5071190383758","981.7137792876742","15.549164699238105","329.42811340027384","20.776365556738895"
Mazagon Dock Shipbuilders Ltd,MAZDOCK,"Shipbuilding","84266.082","24.125412114855393","15.101160725329898","69.23640617436658","23.44792371997395","73.09366147466987","32.225560584003944"
Dixon Technologies (India) Ltd,DIXON,"Home Electronics & Appliances","84136.2362295","45.28528006662711","42.74940819840014","40.72552915106625","39.037388648892325","43.34393766249109","40.66367415573233"
PB Fintech Ltd,POLICYBZR,"Online Services","81900.91566736","35.55083000809416","48.4953793778824","147.8337556516123",,"113.72139806367022",
Muthoot Finance Ltd,MUTHOOTFIN,"Consumer Finance","80975.2668147","26.620041753653446","14.81030667969132","21.749554582847594","12.955078491841942","19.69318667675828","15.721404584647281"
Prestige Estates Projects Ltd,PRESTIGE,"Real Estate","80736.07468608","3.7365198368639163","11.793570412361776","41.48884239888418","19.20201653302327","45.90146527925229","25.336023219294333"
Godrej Properties Ltd,GODREJPROP,"Real Estate","80212.57744864","43.532741033234565","6.154036313888178","20.43194718409056","14.937533424232917","26.91862449150603","18.094135346720066"
Persistent Systems Ltd,PERSISTENT,"Software Services","79246.61865967","18.14941083288506","23.568223904657803","15.615765757103791","22.87673345604535","18.4107551700795","16.568398241392067"
Tube Investments of India Ltd,TIINDIA,"Cycles","77812.5747348","15.702278233934885","24.92099231180198","25.224754575726262","35.87450873544298","25.566882015538923","37.12622559672647"
SBI Cards and Payment Services Ltd,SBICARD,"Payment Infrastructure","74177.48172789","22.384879393126123","19.129058543817724","7.330687019077316","19.784436154536245","6.177396617166","18.941770937091484"
Bharat Forge Ltd,BHARATFORG,"Iron & Steel","73362.80074424","21.643843364579695","8.989495668617597","49.28189560218128","4.336883935168245","80.01551972140135","-1.6218681843042093"
Yes Bank Ltd,YESBANK,"Private Banks","73100.93642632","23.982242731568014","-0.7928930000452694","47.25145785474451","-4.730776804656712","63.389583575401716","-42.96312958993917"
Alkem Laboratories Ltd,ALKEM,"Pharmaceuticals","72818.67195","9.84381321231551","11.756478326263053","41.350904182752394","15.154054961241336","82.4654277208207","18.74878003551712"
Indian Railway Catering and Tourism Corporation Ltd,IRCTC,"Online Services","72444","20.40606109891303",,"10.399342622766712",,"10.459602135464952",
Berger Paints India Ltd,BERGEPAINT,"Paints","72302.67095898","6.44301331241568","13.048916813026157","28.868641845831245","14.59925185413371","35.861254616668866","18.74973961233073"
Kalyan Jewellers India Ltd,KALYANKJIL,"Precious Metals, Jewellery & Watches","71918.13983485999","31.983494621293417","13.667363895800166","23.26903674823459","16.82849675253255","37.92657584853442",
SRF Ltd,SRF,"Diversified Chemicals","70796.623078875","-11.53308290699744","12.995315018091746","-25.997952349110538","14.16869419838893","-38.22888778671559","15.394625509815253"
PI Industries Ltd,PIIND,"Diversified Chemicals","70615.27707745999","18.417495268707373","22.13995167509104","31.36658674931295","28.628483323678577","36.76291175274508","30.073257474038016"
Linde India Ltd,LINDEINDIA,"Commodity Chemicals","70500.20294295","-12.151336773271915",,"-10.29700036469725",,"-19.32162438435079",
JSW Infrastructure Ltd,JSWINFRA,"Ports","69931.298274875","19.551714425485866","27.825413355398076","24.226769726964353","28.74564404350557","45.25499464922057","31.83082722808699"
General Insurance Corporation of India,GICRE,"Insurance","69307.572","-2.499682725569552","0.6497972534799112","-1.2946360281910514","15.455440135904697","-3.2058789890710857","19.378451165734113"
Ashok Leyland Ltd,ASHOKLEY,"Trucks & Buses","69285.00157722","10.041028882102388","6.712397187431174","52.42714384870639","9.682749432546967","100.46513472847691","3.588171842866794"
Bharti Hexacom Ltd,BHARTIHEXA,"Telecom Services","69050","9.201988331944278","14.4771920905997","13.021634368912148","90.04351153465329","-8.15731973780039",
Supreme Industries Ltd,SUPREMEIND,"Plastic Products","68058.4564086","9.826726949761344","12.571762521988305","24.385622333116242","14.499949084504449","23.61989067754479","18.980656474874724"
Indian Bank,INDIANB,"Public Banks","68028.415860405","21.67473706025007","24.969065412945834","77.78997410546867","79.60274400826228","45.176633698104816","52.34785192474498"
Oberoi Realty Ltd,OBEROIRLTY,"Real Estate","65753.82853908","6.956959063809243","12.590471402558956","12.702862686419875","17.178391020385607","1.1582849401954858","17.924839979335474"
Fertilisers And Chemicals Travancore Ltd,FACT,"Fertilizers & Agro Chemicals","65535.449526719996","-16.983357358144403","16.8742981267608","-64.4004986018933","-7.424823358075805","-76.14711833431232","-2.116214024669527"
Patanjali Foods Ltd,PATANJALI,"Packaged Foods & Meats","65490.298830495","0.440457477438172","20.028810749881387","-3.592428615639182","47.00133452575326","-21.580090178750222","55.165369770718996"
Voltas Ltd,VOLTAS,"Home Electronics & Appliances","62517.3627756","31.72835623891872","11.736024382921473","56.57499667862253","-4.307063709651715","86.65284053032757","-13.07939201016678"
NMDC Ltd,NMDC,"Mining - Iron Ore","62164.0112902","15.28214444929612","12.222192209942051","4.01162170145477","2.20979006581119","20.18383198484256","12.67586411073629"
Jindal Stainless Ltd,JSL,"Iron & Steel","61749.35975411999","8.21130161232151","23.28420853501365","31.482024100420325","32.94632069478966","5.100806824317327","61.80366362184231"
Phoenix Mills Ltd,PHOENIXLTD,"Real Estate","61590.137428969996","22.32302037293332","14.212113262645376","3.0601131920515385","15.428104717203661","-17.70054557380384","17.49380469324717"
Indian Renewable Energy Development Agency Ltd,IREDA,"Specialized Finance","61117.081649734","42.556215260232435","19.673830908083325","47.545904106643746","38.6924524528268","33.08557854927686","9.598133694624945"
Schaeffler India Ltd,SCHAEFFLER,"Auto Parts","60228.4931611","5.968034850174142",,"3.82640384296832",,"2.253159085997618",
Aditya Birla Capital Ltd,ABCAPITAL,"Diversified Financials","59173.86984586","14.407706266674092","17.756495425957475","-17.367985799455383","27.125229118945484","-33.0058330655482","27.42462220839488"
UNO Minda Ltd,UNOMINDA,"Auto Parts","59170.455046475","25.42205701908862","19.194949790837825","31.65588150704631","19.47393528545036","34.361568124647945","23.097286169779085"
Abbott India Ltd,ABBOTINDIA,"Pharmaceuticals","59037.04199311","10.668271515913874","10.0599278859683","25.120975451911402","18.831737128237403","26.522787836656544","21.679757341904594"
Thermax Limited,THERMAX,"Industrial Machinery","58794.70018924499","17.359536193377203","9.597538478300272","45.8238175073597","16.410992892938726","43.29945843862243","14.671594937775968"
Balkrishna Industries Ltd,BALKRISIND,"Tires & Rubber","58682.39961045","-2.8494784317528388","12.58353312804854","31.707661447378612","12.196224232494046","39.1611499905427","13.72149413037489"
UCO Bank,UCOBANK,"Public Banks","58153.780568064","24.60883437554877",,"-8.738439269336288",,"-8.473416196681992",
L&T Technology Services Ltd,LTTS,"Software Services","57978.329765065006","9.267308289351117","13.202130583270133","8.252723755218424","13.327322143552568","7.44428650387825","10.721542526261473"
